"","num_id","s_id","Turbidity","Nitrogen","dominant_landcover","Longitude","lat","E.Coli","Phosphorus","period","Trend","percent_annual_change"
"3039",3039,"ORC-00119",38,38,"Urban area",170.52383408,-45.85174277,38,38,"2008-2017","Improving",">2% improving"
"3041",3041,"ORC-00130",38,39,"Pastoral",169.40166119,-46.05896356,39,39,"2008-2017","Indeterminate",">2% improving"
"3043",3043,"ORC-00130",38,39,"Pastoral",169.40166119,-46.05896356,77,39,"2008-2017","Indeterminate",">2% improving"
"3045",3045,"ORC-00130",38,80,"Pastoral",169.40166119,-46.05896356,39,39,"2008-2017","Indeterminate",">2% improving"
"3047",3047,"ORC-00130",38,80,"Pastoral",169.40166119,-46.05896356,77,39,"2008-2017","Indeterminate",">2% improving"
"3048",3048,"ORC-00131",39,40,"Pastoral",169.14033686,-45.86593043,77,40,"2008-2017","Indeterminate",">2% improving"
"3049",3049,"ORC-00131",39,40,"Pastoral",169.14033686,-45.86593043,40,40,"2008-2017","Indeterminate",">2% improving"
"3051",3051,"ORC-00131",39,81,"Pastoral",169.14033686,-45.86593043,77,40,"2008-2017","Indeterminate",">2% improving"
"3053",3053,"ORC-00131",39,81,"Pastoral",169.14033686,-45.86593043,40,40,"2008-2017","Indeterminate",">2% improving"
"3056",3056,"ORC-00133",40,40,"Pastoral",170.66332312,-45.42550192,40,40,"2008-2017","Improving",">2% improving"
"3057",3057,"ORC-00154",36,40,"Pastoral",170.14036832,-45.56852041,40,40,"2008-2017","Indeterminate","1-2% improving"
"3058",3058,"ORC-00156",36,40,"Pastoral",170.15322202,-45.19673042,40,40,"2008-2017","Improving","1-2% improving"
"3059",3059,"ORC-00159",36,40,"Pastoral",169.85232574,-46.08198102,40,40,"2008-2017","Indeterminate","0-1% worsening"
"3060",3060,"ORC-00162",39,40,"Pastoral",169.25167828,-46.10746729,40,40,"2008-2017","Improving",">2% improving"
"3062",3062,"ORC-00162",39,40,"Pastoral",169.25167828,-46.10746729,77,40,"2008-2017","Improving",">2% improving"
"3064",3064,"ORC-00162",39,81,"Pastoral",169.25167828,-46.10746729,40,40,"2008-2017","Improving",">2% improving"
"3066",3066,"ORC-00162",39,81,"Pastoral",169.25167828,-46.10746729,77,40,"2008-2017","Improving",">2% improving"
"3069",3069,"ORC-00163",40,40,"Pastoral",169.69722631,-46.02484629,40,40,"2008-2017","Indeterminate","0-1% improving"
"3071",3071,"ORC-00163",40,40,"Pastoral",169.69722631,-46.02484629,78,40,"2008-2017","Indeterminate","0-1% improving"
"3073",3073,"ORC-00163",40,81,"Pastoral",169.69722631,-46.02484629,40,40,"2008-2017","Indeterminate","0-1% improving"
"3075",3075,"ORC-00163",40,81,"Pastoral",169.69722631,-46.02484629,78,40,"2008-2017","Indeterminate","0-1% improving"
"3076",3076,"TDC-00002",38,38,"Pastoral",172.64390894,-40.66933395,39,38,"2008-2017","Indeterminate",">2% improving"
"3077",3077,"TDC-00014",37,38,"Native",172.80908077,-40.87045465,38,38,"2008-2017","Indeterminate","0-1% improving"
"3078",3078,"TDC-00015",39,40,"Native",173.13000163,-41.30970201,40,40,"2008-2017","Indeterminate",">2% improving"
"3079",3079,"TDC-00036",37,36,"Native",172.5964473,-41.44334463,36,37,"2008-2017","Indeterminate","1-2% improving"
"3080",3080,"TDC-00038",38,37,"Pastoral",172.83172442,-40.85596829,38,37,"2008-2017","Indeterminate",">2% improving"
"3081",3081,"TDC-00040",37,37,"Pastoral",172.8318066,-40.85631073,38,37,"2008-2017","Indeterminate",">2% improving"
"3082",3082,"TRC-00001",119,216,"Pastoral",174.46659514071,-39.388696695389,72,120,"2008-2017","Indeterminate","0-1% worsening"
"3084",3084,"TRC-00001",119,216,"Pastoral",174.46659514071,-39.388696695389,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3086",3086,"TRC-00001",119,120,"Pastoral",174.46659514071,-39.388696695389,72,120,"2008-2017","Indeterminate","0-1% worsening"
"3088",3088,"TRC-00001",119,120,"Pastoral",174.46659514071,-39.388696695389,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3090",3090,"TRC-00002",118,119,"Pastoral",174.259022657298,-39.1553326474269,118,120,"2008-2017","Indeterminate","1-2% worsening"
"3092",3092,"TRC-00003",119,234,"Pastoral",174.185074587009,-39.0561874531992,239,120,"2008-2017","Indeterminate","0-1% worsening"
"3094",3094,"TRC-00003",119,234,"Pastoral",174.185074587009,-39.0561874531992,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3096",3096,"TRC-00003",119,120,"Pastoral",174.185074587009,-39.0561874531992,239,120,"2008-2017","Indeterminate","0-1% worsening"
"3098",3098,"TRC-00003",119,120,"Pastoral",174.185074587009,-39.0561874531992,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3099",3099,"TRC-00004",118,120,"Native",174.190532112583,-39.3239468868425,119,120,"2008-2017","Worsening","1-2% worsening"
"3101",3101,"TRC-00004",118,120,"Native",174.190532112583,-39.3239468868425,72,120,"2008-2017","Worsening","1-2% worsening"
"3103",3103,"TRC-00004",118,72,"Native",174.190532112583,-39.3239468868425,119,120,"2008-2017","Worsening","1-2% worsening"
"3105",3105,"TRC-00004",118,72,"Native",174.190532112583,-39.3239468868425,72,120,"2008-2017","Worsening","1-2% worsening"
"3107",3107,"TRC-00005",119,120,"Pastoral",174.345112058216,-39.339535909765,72,120,"2008-2017","Indeterminate","0-1% improving"
"3109",3109,"TRC-00005",119,120,"Pastoral",174.345112058216,-39.339535909765,119,120,"2008-2017","Indeterminate","0-1% improving"
"3111",3111,"TRC-00005",119,216,"Pastoral",174.345112058216,-39.339535909765,72,120,"2008-2017","Indeterminate","0-1% improving"
"3113",3113,"TRC-00005",119,216,"Pastoral",174.345112058216,-39.339535909765,119,120,"2008-2017","Indeterminate","0-1% improving"
"3115",3115,"TRC-00006",119,216,"Pastoral",174.014342055553,-39.4119183245758,72,120,"2008-2017","Indeterminate","0-1% worsening"
"3117",3117,"TRC-00006",119,216,"Pastoral",174.014342055553,-39.4119183245758,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3119",3119,"TRC-00006",119,120,"Pastoral",174.014342055553,-39.4119183245758,72,120,"2008-2017","Indeterminate","0-1% worsening"
"3121",3121,"TRC-00006",119,120,"Pastoral",174.014342055553,-39.4119183245758,119,120,"2008-2017","Indeterminate","0-1% worsening"
"3124",3124,"TRC-00007",119,216,"Pastoral",173.906510937029,-39.4960109396189,119,120,"2008-2017","Indeterminate","0-1% improving"
"3126",3126,"TRC-00007",119,216,"Pastoral",173.906510937029,-39.4960109396189,72,120,"2008-2017","Indeterminate","0-1% improving"
"3128",3128,"TRC-00007",119,120,"Pastoral",173.906510937029,-39.4960109396189,119,120,"2008-2017","Indeterminate","0-1% improving"
"3130",3130,"TRC-00007",119,120,"Pastoral",173.906510937029,-39.4960109396189,72,120,"2008-2017","Indeterminate","0-1% improving"
"3132",3132,"TRC-00008",119,120,"Native",173.896921086552,-39.2250290649146,119,120,"2008-2017","Indeterminate","1-2% worsening"
"3134",3134,"TRC-00008",119,120,"Native",173.896921086552,-39.2250290649146,72,120,"2008-2017","Indeterminate","1-2% worsening"
"3136",3136,"TRC-00008",119,216,"Native",173.896921086552,-39.2250290649146,119,120,"2008-2017","Indeterminate","1-2% worsening"
"3138",3138,"TRC-00008",119,216,"Native",173.896921086552,-39.2250290649146,72,120,"2008-2017","Indeterminate","1-2% worsening"
"3139",3139,"TRC-00009",119,120,"Pastoral",174.284754654696,-39.4290325603954,119,120,"2008-2017","Worsening",">2% worsening"
"3141",3141,"TRC-00009",119,120,"Pastoral",174.284754654696,-39.4290325603954,72,120,"2008-2017","Worsening",">2% worsening"
"3143",3143,"TRC-00009",119,216,"Pastoral",174.284754654696,-39.4290325603954,119,120,"2008-2017","Worsening",">2% worsening"
"3145",3145,"TRC-00009",119,216,"Pastoral",174.284754654696,-39.4290325603954,72,120,"2008-2017","Worsening",">2% worsening"
"3148",3148,"TRC-00011",119,120,"Pastoral",174.137432765365,-39.1416070338834,119,120,"2008-2017","Worsening","1-2% worsening"
"3150",3150,"TRC-00011",119,120,"Pastoral",174.137432765365,-39.1416070338834,72,120,"2008-2017","Worsening","1-2% worsening"
"3152",3152,"TRC-00011",119,216,"Pastoral",174.137432765365,-39.1416070338834,119,120,"2008-2017","Worsening","1-2% worsening"
"3154",3154,"TRC-00011",119,216,"Pastoral",174.137432765365,-39.1416070338834,72,120,"2008-2017","Worsening","1-2% worsening"
